Country,Year,Palma ratio (before tax) (World Inequality Database)
New Zealand,1937,6.0892606
New Zealand,1938,4.996259
New Zealand,1939,5.838798
New Zealand,1940,5.4394736
New Zealand,1941,5.216216
New Zealand,1942,4.8636365
New Zealand,1943,4.6702766
New Zealand,1944,4.366359
New Zealand,1945,4.1979637
New Zealand,1946,4.758123
New Zealand,1947,5.296534
New Zealand,1948,5.4502616
New Zealand,1949,5.860082
New Zealand,1950,6.3988686
New Zealand,1951,5.61753
New Zealand,1952,6.00277
New Zealand,1953,5.991701
New Zealand,1954,5.8333335
New Zealand,1955,5.439894
New Zealand,1956,5.758197
New Zealand,1957,5.4793057
New Zealand,1958,4.7826085
New Zealand,1959,5.0773196
New Zealand,1960,4.859649
New Zealand,1961,4.845865
New Zealand,1962,4.824781
New Zealand,1963,4.837093
New Zealand,1964,5.038511
New Zealand,1965,4.5670733
New Zealand,1966,4.490315
New Zealand,1967,4.539586
New Zealand,1968,4.608589
New Zealand,1969,4.5634146
New Zealand,1970,4.498182
New Zealand,1971,4.509709
New Zealand,1972,4.6809816
New Zealand,1973,4.85
New Zealand,1974,4.5750914
New Zealand,1975,3.8253078
New Zealand,1976,4.2465115
New Zealand,1977,3.6901875
New Zealand,1978,3.624183
New Zealand,1979,3.442083
New Zealand,1980,3.5391304
New Zealand,1981,3.5731573
New Zealand,1982,3.6826816
New Zealand,1983,3.9326484
New Zealand,1984,3.801802
New Zealand,1985,3.5145946
New Zealand,1986,3.2323651
New Zealand,1987,3.152594
New Zealand,1988,3.2780082
New Zealand,1989,3.7272727
New Zealand,1990,4.287879
New Zealand,1991,4.103926
New Zealand,1992,4.4244604
New Zealand,1993,4.547533
New Zealand,1994,4.4952383
New Zealand,1995,4.5372596
New Zealand,1996,4.2476745
New Zealand,1997,4.5414166
New Zealand,1998,4.867574
New Zealand,1999,4.348095
New Zealand,2000,3.3514001
New Zealand,2001,3.5810056
New Zealand,2002,2.9143755
New Zealand,2003,2.9967973
New Zealand,2004,2.9833696
New Zealand,2005,2.630748
New Zealand,2006,1.9579269
New Zealand,2007,2.0607388
New Zealand,2008,2.3635774
New Zealand,2009,2.7141874
New Zealand,2010,3.1023917
New Zealand,2011,2.5858855
New Zealand,2012,2.2939649
New Zealand,2013,2.105003
New Zealand,2014,2.0705009
New Zealand,2015,2.082397
New Zealand,2016,2.0683815
New Zealand,2017,2.0006027
New Zealand,2018,1.8724279
New Zealand,2022,2.595539
New Zealand,2023,2.5913818
Nicaragua,2022,8.932758
Nicaragua,2023,8.932758
Niger,1992,5.3899784
Niger,1994,5.3899784
Niger,2005,6.5437126
Niger,2007,4.4843464
Niger,2011,3.2758887
Niger,2014,3.633959
Niger,2022,3.5790322
Niger,2023,3.5790322
Nigeria,1985,6.1422925
Nigeria,1992,6.1368423
Nigeria,2003,4.865037
Nigeria,2009,3.902214
Nigeria,2018,3.7431111
Nigeria,2022,3.7431111
Nigeria,2023,3.7431111
North Africa (WID),1980,8.845312
North Africa (WID),1981,8.176911
North Africa (WID),1982,8.025373
North Africa (WID),1983,8.862069
North Africa (WID),1984,8.278207
North Africa (WID),1985,8.1875
North Africa (WID),1986,7.4546742
North Africa (WID),1987,7.0095367
North Africa (WID),1988,7.1243095
North Africa (WID),1989,7.0671234
North Africa (WID),1990,6.7204723
North Africa (WID),1991,6.6981864
North Africa (WID),1992,6.6164737
North Africa (WID),1993,6.2350063
North Africa (WID),1994,6.526515
North Africa (WID),1995,6.739474
North Africa (WID),1996,6.536306
North Africa (WID),1997,6.8779526
North Africa (WID),1998,6.696429
North Africa (WID),1999,6.7910256
North Africa (WID),2000,6.9106216
North Africa (WID),2001,6.7695265
North Africa (WID),2002,6.7102923
North Africa (WID),2003,6.6768446
North Africa (WID),2004,6.6316457
North Africa (WID),2005,6.6590037
North Africa (WID),2006,6.7641025
North Africa (WID),2007,6.8871593
North Africa (WID),2008,6.7727275
North Africa (WID),2009,6.5253806
North Africa (WID),2010,6.420986
North Africa (WID),2011,6.3508773
North Africa (WID),2012,6.538559
North Africa (WID),2013,6.5486283
North Africa (WID),2014,6.468712
North Africa (WID),2015,6.5270934
North Africa (WID),2016,6.520936
North Africa (WID),2017,6.4065933
North Africa (WID),2018,6.574442
North Africa (WID),2019,6.5634327
North Africa (WID),2020,6.7490444
North Africa (WID),2021,6.857513
North Africa (WID),2022,6.943421
North Africa (WID),2023,7.1839237
North America (WID),1820,5.22401
North America (WID),1850,6.9875193
North America (WID),1880,4.430733
North America (WID),1900,4.7307234
North America (WID),1910,4.8482447
North America (WID),1920,4.89574
North America (WID),1930,5.4051824
North America (WID),1940,5.7058825
North America (WID),1950,3.5763502
North America (WID),1960,3.1582735
North America (WID),1970,3.1842105
North America (WID),1980,2.502985
North America (WID),1981,2.5856817
North America (WID),1982,2.6932178
North America (WID),1983,2.9068995
North America (WID),1984,3.059322
North America (WID),1985,3.0950344
North America (WID),1986,3.139616
North America (WID),1987,3.282301
North America (WID),1988,3.545704
North America (WID),1989,3.476923
North America (WID),1990,3.5261228
North America (WID),1991,3.540465
North America (WID),1992,3.8271484
North America (WID),1993,3.8046875
North America (WID),1994,3.7751937
North America (WID),1995,3.9601197
North America (WID),1996,4.1530614
North America (WID),1997,4.310811
North America (WID),1998,4.354839
North America (WID),1999,4.39375
North America (WID),2000,4.489474
North America (WID),2001,4.33092
North America (WID),2002,4.211597
North America (WID),2003,4.320166
North America (WID),2004,4.487805
North America (WID),2005,4.7568455
North America (WID),2006,4.9273744
North America (WID),2007,4.807229
North America (WID),2008,4.7618003
North America (WID),2009,4.6766334
North America (WID),2010,4.941043
North America (WID),2011,5.140187
North America (WID),2012,5.4375
North America (WID),2013,5.2042007
North America (WID),2014,5.3937945
North America (WID),2015,5.370987
North America (WID),2016,5.470231
North America (WID),2017,5.242741
North America (WID),2018,5.334507
North America (WID),2019,5.22235
North America (WID),2020,5.0836196
North America (WID),2021,5.279954
North America (WID),2022,5.4071927
North America (WID),2023,5.3494253
North America and Oceania (WID),1980,2.5555556
North America and Oceania (WID),1981,2.6173508
North America and Oceania (WID),1982,2.7156549
North America and Oceania (WID),1983,2.9361343
North America and Oceania (WID),1984,3.0941782
North America and Oceania (WID),1985,3.1244597
North America and Oceania (WID),1986,3.2167706
North America and Oceania (WID),1987,3.3577235
North America and Oceania (WID),1988,3.606679
North America and Oceania (WID),1989,3.56048
North America and Oceania (WID),1990,3.610487
North America and Oceania (WID),1991,3.6073794
North America and Oceania (WID),1992,3.92008
North America and Oceania (WID),1993,3.8611112
North America and Oceania (WID),1994,3.844335
North America and Oceania (WID),1995,4.0242915
North America and Oceania (WID),1996,4.1831274
North America and Oceania (WID),1997,4.337173
North America and Oceania (WID),1998,4.360125
North America and Oceania (WID),1999,4.4336843
North America and Oceania (WID),2000,4.487315
North America and Oceania (WID),2001,4.3326426
North America and Oceania (WID),2002,4.2512875
North America and Oceania (WID),2003,4.3701367
North America and Oceania (WID),2004,4.56391
North America and Oceania (WID),2005,4.827051
North America and Oceania (WID),2006,4.9875426
North America and Oceania (WID),2007,4.867778
North America and Oceania (WID),2008,4.82294
North America and Oceania (WID),2009,4.7037864
North America and Oceania (WID),2010,4.9624147
North America and Oceania (WID),2011,5.1376896
North America and Oceania (WID),2012,5.4380264
North America and Oceania (WID),2013,5.1923075
North America and Oceania (WID),2014,5.394265
North America and Oceania (WID),2015,5.342823
North America and Oceania (WID),2016,5.4914427
North America and Oceania (WID),2017,5.2640185
North America and Oceania (WID),2018,5.3309774
North America and Oceania (WID),2019,5.273893
North America and Oceania (WID),2020,5.128621
North America and Oceania (WID),2021,5.3054585
North America and Oceania (WID),2022,5.3918605
North America and Oceania (WID),2023,5.379791
North Korea,2022,4.4306417
North Korea,2023,4.4435234
North Macedonia,1980,2.7354677
North Macedonia,1981,2.7354677
North Macedonia,1982,2.7354677
North Macedonia,1983,2.7354677
North Macedonia,1984,2.7388375
North Macedonia,1985,2.7283432
North Macedonia,1986,2.726661
North Macedonia,1987,2.7594936
North Macedonia,1988,2.7407408
North Macedonia,1989,2.7554805
North Macedonia,1996,2.913081
North Macedonia,1997,2.9696708
North Macedonia,1998,2.9669278
North Macedonia,1999,2.9089332
North Macedonia,2000,2.8502128
North Macedonia,2001,2.8729613
North Macedonia,2011,2.9195101
North Macedonia,2012,2.77349
North Macedonia,2013,2.563981
North Macedonia,2014,2.4988453
North Macedonia,2015,2.4797823
North Macedonia,2016,2.4127593
North Macedonia,2017,2.3655589
North Macedonia,2022,2.101792
North Macedonia,2023,2.1032257
Norway,1980,1.3909657
Norway,1981,1.3429306
Norway,1982,1.3093199
Norway,1983,1.2680514
Norway,1984,1.2910079
Norway,1985,1.3523239
Norway,1986,1.0704161
Norway,1987,1.0633672
Norway,1988,0.99909335
Norway,1989,0.9964381
Norway,1990,1.0257336
Norway,1991,1.0349619
Norway,1992,1.078343
Norway,1993,1.2046949
Norway,1994,1.3418846
Norway,1995,1.297179
Norway,1996,1.4583334
Norway,1997,1.5530026
Norway,1998,1.3780427
Norway,1999,1.4615384
Norway,2000,1.7403433
Norway,2001,1.4844377
Norway,2002,1.6094154
Norway,2003,1.6533403
Norway,2004,1.7241936
Norway,2005,1.9030812
Norway,2006,1.9016949
Norway,2007,1.8428019
Norway,2008,1.8734177
Norway,2009,1.5650827
Norway,2010,1.7583965
Norway,2011,1.7919426
Norway,2012,1.8634832
Norway,2013,1.819398
Norway,2014,1.8029115
Norway,2015,1.6507851
Norway,2016,1.6958196
Norway,2017,1.7140486
Norway,2022,1.9437578
Norway,2023,1.9126692
Oceania (WID),1820,5.08496
Oceania (WID),1850,5.0938916
Oceania (WID),1880,5.2877526
Oceania (WID),1900,6.0940595
Oceania (WID),1910,6.337612
Oceania (WID),1920,4.117127
Oceania (WID),1930,3.6542828
Oceania (WID),1940,3.200747
Oceania (WID),1950,3.6418989
Oceania (WID),1960,2.8789933
Oceania (WID),1970,2.6292453
Oceania (WID),1980,3.3396902
Oceania (WID),1981,3.3811822
Oceania (WID),1982,3.456865
Oceania (WID),1983,3.4493976
Oceania (WID),1984,3.4927185
Oceania (WID),1985,3.4884288
Oceania (WID),1986,3.628713
Oceania (WID),1987,3.8666666
Oceania (WID),1988,4.1828794
Oceania (WID),1989,3.9795659
Oceania (WID),1990,3.9765625
Oceania (WID),1991,4.241956
Oceania (WID),1992,4.1322417
Oceania (WID),1993,4.3350515
Oceania (WID),1994,4.417425
Oceania (WID),1995,4.538158
Oceania (WID),1996,4.443871
Oceania (WID),1997,4.75513
Oceania (WID),1998,4.9985795
Oceania (WID),1999,5.152639
Oceania (WID),2000,5.0843883
Oceania (WID),2001,4.986188
Oceania (WID),2002,5.281609
Oceania (WID),2003,5.1932297
Oceania (WID),2004,5.542493
Oceania (WID),2005,5.821534
Oceania (WID),2006,5.6179943
Oceania (WID),2007,5.5007153
Oceania (WID),2008,5.9425116
Oceania (WID),2009,5.9191175
Oceania (WID),2010,6.209337
Oceania (WID),2011,6.0133333
Oceania (WID),2012,5.9294295
Oceania (WID),2013,6.16847
Oceania (WID),2014,5.8456974
Oceania (WID),2015,6.0230412
Oceania (WID),2016,5.8136363
Oceania (WID),2017,6.0184617
Oceania (WID),2018,5.93702
Oceania (WID),2019,6.107544
Oceania (WID),2020,6.480541
Oceania (WID),2021,6.6092944
Oceania (WID),2022,6.5816326
Oceania (WID),2023,6.4991484
Oman,2010,9.38255
Oman,2022,9.4
Oman,2023,9.38255
Pakistan,1987,3.5315535
Pakistan,1990,3.4788275
Pakistan,1996,2.9341826
Pakistan,1998,3.6350482
Pakistan,2001,3.3195086
Pakistan,2004,4.164613
Pakistan,2005,3.909245
Pakistan,2007,3.480922
Pakistan,2010,3.2752852
Pakistan,2011,3.1947956
Pakistan,2013,3.016035
Pakistan,2015,3.3313162
Pakistan,2018,3.1016824
Pakistan,2022,3.1781228
Pakistan,2023,3.2975206
Palau,1980,2.6246269
Palau,1981,2.6372476
Palau,1982,2.649925
Palau,1983,2.663411
Palau,1984,2.6741912
Palau,1985,2.6898112
Palau,1986,2.7034795
Palau,1987,2.71721
Palau,1988,2.731763
Palau,1989,2.7477133
Palau,1990,2.762414
Palau,1991,2.7839694
Palau,1992,2.8097785
Palau,1993,2.829771
Palau,1994,2.851145
Palau,1995,2.872519
Palau,1996,2.89016
Palau,1997,2.9099925
Palau,1998,2.929062
Palau,1999,2.945122
Palau,2000,2.9634147
Palau,2001,3.0989869
Palau,2002,3.238437
Palau,2003,3.3836734
Palau,2004,3.5313284
Palau,2005,3.678053
Palau,2006,3.8296943
Palau,2007,3.9874887
Palau,2008,4.146252
Palau,2009,4.3115063
Palau,2010,4.479426
Palau,2011,4.5289016
Palau,2012,4.5726743
Palau,2013,4.616959
Palau,2014,4.6562195
Palau,2015,4.694882
Palau,2016,4.733927
Palau,2017,4.771372
Palau,2018,4.815
Palau,2019,4.8473897
Palau,2020,4.8849645
Palau,2021,4.8849645
Palau,2022,4.8849645
Palau,2023,4.8849645
Palestine,1997,5.8292413
Palestine,2005,7.1062174
Palestine,2006,7.040973
Palestine,2007,8.137143
Palestine,2008,7.3241105
Palestine,2009,6.6527605
Palestine,2010,7.409987
Palestine,2016,5.5717416
Palestine,2022,5.547541
Palestine,2023,5.546448
Panama,2022,8.932758
Panama,2023,8.932758
Papua New Guinea,1996,6.5183244
Papua New Guinea,2009,5.061947
Papua New Guinea,2022,5.1171875
Papua New Guinea,2023,5.116071
Paraguay,2022,8.932758
Paraguay,2023,8.932758
Peru,2001,22.648745
Peru,2002,20.219355
Peru,2003,25.84942
Peru,2004,17.298851
Peru,2005,18.320871
Peru,2006,16.70442
Peru,2007,15.145
Peru,2008,14.182482
Peru,2009,12.437636
Peru,2010,12.06144
Peru,2011,12.393873
Peru,2012,11.616182
Peru,2013,11.934461
Peru,2014,11.264766
Peru,2015,11.702259
Peru,2016,11.979079
Peru,2017,14.681159
Peru,2018,12.977876
Peru,2019,10.700772
Peru,2022,11.850716
Peru,2023,11.850716
Philippines,1985,5.0860105
Philippines,1988,5.021762
Philippines,1991,6
Philippines,1994,5.6013513
Philippines,1997,7.0948052
Philippines,2000,6.0832357
Philippines,2003,5.5202246
Philippines,2006,5.4236345
Philippines,2009,5.281182
Philippines,2012,5.2088265
Philippines,2015,4.693239
Philippines,2018,4.2694106
Philippines,2022,4.123389
Philippines,2023,4.1816497
Poland,1980,1.1433054
Poland,1981,1.1433054
Poland,1982,1.1433054
Poland,1983,1.1433054
Poland,1984,1.1992542
Poland,1985,1.1810898
Poland,1986,1.1947284
Poland,1987,1.15291
Poland,1988,1.1251309
Poland,1989,1.2253137
Poland,1990,1.3491526
Poland,1991,1.4877193
Poland,1992,1.5424333
Poland,1993,1.5917759
Poland,1994,1.771411
Poland,1995,2.0546875
Poland,1996,2.0196464
Poland,1997,1.9909326
Poland,1998,2.095425
Poland,1999,2.0031667
Poland,2000,2.2884614
Poland,2001,2.3370707
Poland,2002,2.4848266
Poland,2003,2.6308725
Poland,2004,2.8253846
Poland,2005,2.9951496
Poland,2006,3.0528808
Poland,2007,2.8656156
Poland,2008,2.9119878
Poland,2009,2.8
Poland,2010,2.7421758
Poland,2011,2.7531884
Poland,2012,2.7412117
Poland,2013,2.7316341
Poland,2014,2.8077214
Poland,2015,2.86315
Poland,2016,2.8514242
Poland,2017,2.768302
Poland,2018,3.0062597
Poland,2022,3.0554688
Poland,2023,2.9667954
Portugal,1980,2.2372234
Portugal,1981,2.1161578
Portugal,1982,2.5639772
Portugal,1983,2.6724422
Portugal,1984,2.7600334
Portugal,1985,2.8263068
Portugal,1986,2.883701
Portugal,1987,2.9689655
Portugal,1988,3.0542433
Portugal,1989,3.1401951
Portugal,1990,2.498861
Portugal,1991,2.7363343
Portugal,1992,2.8860233
Portugal,1993,3.195922
Portugal,1994,3.2475424
Portugal,1995,3.2099738
Portugal,1996,3.0074751
Portugal,1997,3.117845
Portugal,1998,3.0279145
Portugal,1999,3.0986843
Portugal,2000,3.134728
Portugal,2001,3.456942
Portugal,2002,3.2760103
Portugal,2003,3.1940424
Portugal,2004,3.5071175
Portugal,2005,3.388307
Portugal,2006,3.524911
Portugal,2007,3.4322917
Portugal,2008,3.1307566
Portugal,2009,3.0291026
Portugal,2010,3.0937245
Portugal,2011,3.1687346
Portugal,2012,2.9359488
Portugal,2013,3.1301427
Portugal,2014,3.088503
Portugal,2015,2.9863014
Portugal,2016,3.0506122
Portugal,2017,3.0377812
Portugal,2022,2.596399
Portugal,2023,2.6600912
Puerto Rico,1980,11.876858
Puerto Rico,1981,11.925373
Puerto Rico,1982,11.976445
Puerto Rico,1983,12.027957
Puerto Rico,1984,12.103896
Puerto Rico,1985,12.156522
Puerto Rico,1986,12.209607
Puerto Rico,1987,12.287912
Puerto Rico,1988,12.342163
Puerto Rico,1989,12.510067
Puerto Rico,1990,12.566292
Puerto Rico,1991,12.427617
Puerto Rico,1992,12.350332
Puerto Rico,1993,12.27373
Puerto Rico,1994,12.224669
Puerto Rico,1995,12.122539
Puerto Rico,1996,12.076419
Puerto Rico,1997,12.002174
Puerto Rico,1998,11.930736
Puerto Rico,1999,11.859914
Puerto Rico,2000,11.815054
Puerto Rico,2001,11.702991
Puerto Rico,2002,11.641791
Puerto Rico,2003,11.536017
Puerto Rico,2004,11.455696
Puerto Rico,2005,11.378151
Puerto Rico,2006,11.327044
Puerto Rico,2007,11.252609
Puerto Rico,2008,11.204166
Puerto Rico,2009,11.109731
Puerto Rico,2010,11.06405
Puerto Rico,2011,10.198077
Puerto Rico,2012,9.446043
Puerto Rico,2013,8.798646
Puerto Rico,2014,8.2137165
Puerto Rico,2015,7.7140694
Puerto Rico,2016,7.243902
Puerto Rico,2017,6.8385773
Puerto Rico,2018,6.462141
Puerto Rico,2019,6.12625
Puerto Rico,2020,5.887273
Puerto Rico,2021,5.887273
Puerto Rico,2022,5.887273
Puerto Rico,2023,5.887273
Qatar,2007,9.008064
Qatar,2012,8.290883
Qatar,2022,8.163558
Qatar,2023,7.9618106
Romania,1980,1.396672
Romania,1981,1.396672
Romania,1982,1.396672
Romania,1983,1.396672
Romania,1984,1.396672
Romania,1985,1.396672
Romania,1986,1.396672
Romania,1987,1.396672
Romania,1988,1.396672
Romania,1989,1.396672
Romania,1990,1.4277929
Romania,1991,1.4877913
Romania,1992,1.5770774
Romania,1993,1.7342739
Romania,1994,1.976817
Romania,1995,3.0687342
Romania,1996,3.2506483
Romania,1997,3.228055
Romania,1998,2.9697218
Romania,1999,3.157275
Romania,2000,3.2765775
Romania,2001,3.0470984
Romania,2002,3.35504
Romania,2003,4.004931
Romania,2004,3.9583738
Romania,2005,3.9021842
Romania,2006,4.2009854
Romania,2007,5.0185385
Romania,2008,4.3690596
Romania,2009,4.060635
Romania,2010,3.7166667
Romania,2011,3.9890764
Romania,2012,4.289047
Romania,2013,4.1112223
Romania,2014,4.45379
Romania,2015,4.556257
Romania,2016,3.5547378
Romania,2017,3.6707547
Romania,2018,4.163412
Romania,2022,4.102642
Romania,2023,4.238929
Russia,1905,3.8711808
Russia,1910,4
Russia,1920,1.1325301
Russia,1928,1.0465983
Russia,1930,1.1325301
Russia,1934,1.2010685
Russia,1940,1.326794
Russia,1950,1.6189897
Russia,1956,1.4837962
Russia,1959,1.4177489
Russia,1960,1.5514235
Russia,1961,1.3790537
Russia,1964,1.2410849
Russia,1966,1.242233
Russia,1968,0.95334506
Russia,1970,1.1565585
Russia,1972,1.0184587
Russia,1976,1.025713
Russia,1980,0.951693
Russia,1981,0.9604672
Russia,1982,0.9695749
Russia,1983,0.9901522
Russia,1984,1.042976
Russia,1985,1.0210952
Russia,1986,1.0468891
Russia,1987,1.0169795
Russia,1988,1.0165548
Russia,1989,1.1044158
Russia,1990,1.2529297
Russia,1991,1.3073123
Russia,1992,2.2970712
Russia,1993,2.661876
Russia,1994,4.1313643
Russia,1995,4.927835
Russia,1996,9.536062
Russia,1997,6.1709285
Russia,1998,4.7505445
Russia,1999,5.443941
Russia,2000,5.773256
Russia,2001,6.184337
Russia,2002,5.663605
Russia,2003,5.7236533
Russia,2004,5.4596415
Russia,2005,6.1226416
Russia,2006,5.818916
Russia,2007,5.674365
Russia,2008,6.4004855
Russia,2009,5.296493
Russia,2010,4.2351303
Russia,2011,5.055888
Russia,2012,4.5270658
Russia,2013,5.1583757
Russia,2014,4.075608
Russia,2015,4.057881
Russia,2016,4.044287
Russia,2017,4.014023
Russia,2022,4.9671497
Russia,2023,4.9671497
Russia and Central Asia (WID),1820,4.0965643
Russia and Central Asia (WID),1850,4.1750937
Russia and Central Asia (WID),1880,4.335238
Russia and Central Asia (WID),1900,4.5919766
Russia and Central Asia (WID),1910,4.5919766
Russia and Central Asia (WID),1920,1.3628169
Russia and Central Asia (WID),1930,1.2778982
Russia and Central Asia (WID),1940,1.5215594
Russia and Central Asia (WID),1950,1.7026855
Russia and Central Asia (WID),1960,1.6883692
Russia and Central Asia (WID),1970,1.2474798
Russia and Central Asia (WID),1980,1.8192234
Russia and Central Asia (WID),1981,1.8419375
Russia and Central Asia (WID),1982,1.8393881
Russia and Central Asia (WID),1983,1.8685386
Russia and Central Asia (WID),1984,1.9557171
Russia and Central Asia (WID),1985,1.9180645
Russia and Central Asia (WID),1986,1.9428201
Russia and Central Asia (WID),1987,1.9231763
Russia and Central Asia (WID),1988,1.9268608
Russia and Central Asia (WID),1989,2.0522833
Russia and Central Asia (WID),1990,2.2492836
Russia and Central Asia (WID),1991,2.3589365
Russia and Central Asia (WID),1992,3.2455356
Russia and Central Asia (WID),1993,3.6948175
Russia and Central Asia (WID),1994,5.002278
Russia and Central Asia (WID),1995,5.9858794
Russia and Central Asia (WID),1996,8.724315
Russia and Central Asia (WID),1997,6.799439
Russia and Central Asia (WID),1998,5.4177513
Russia and Central Asia (WID),1999,6.003628
Russia and Central Asia (WID),2000,6.6486487
Russia and Central Asia (WID),2001,6.9801326
Russia and Central Asia (WID),2002,6.571245
Russia and Central Asia (WID),2003,6.5302444
Russia and Central Asia (WID),2004,6.3396225
Russia and Central Asia (WID),2005,6.650064
Russia and Central Asia (WID),2006,6.64578
Russia and Central Asia (WID),2007,6.5652175
Russia and Central Asia (WID),2008,6.6
Russia and Central Asia (WID),2009,5.818287
Russia and Central Asia (WID),2010,5.1795154
Russia and Central Asia (WID),2011,5.5882354
Russia and Central Asia (WID),2012,5.1769147
Russia and Central Asia (WID),2013,5.6492205
Russia and Central Asia (WID),2014,4.975401
Russia and Central Asia (WID),2015,4.916136
Russia and Central Asia (WID),2016,4.976521
Russia and Central Asia (WID),2017,4.947928
Russia and Central Asia (WID),2018,4.9872475
Russia and Central Asia (WID),2019,4.986229
Russia and Central Asia (WID),2020,5.681818
Russia and Central Asia (WID),2021,5.751973
Russia and Central Asia (WID),2022,5.9674797
Russia and Central Asia (WID),2023,5.72216
Rwanda,1984,8.130137
Rwanda,2000,8.14952
Rwanda,2005,9.74375
Rwanda,2010,7.5916777
Rwanda,2013,6.7833934
Rwanda,2016,6.161663
Rwanda,2022,6.161663
Rwanda,2023,6.161663
Saint Kitts and Nevis,1980,11.876858
Saint Kitts and Nevis,1981,11.925373
Saint Kitts and Nevis,1982,11.976445
Saint Kitts and Nevis,1983,12.027957
Saint Kitts and Nevis,1984,12.103896
Saint Kitts and Nevis,1985,12.156522
Saint Kitts and Nevis,1986,12.209607
Saint Kitts and Nevis,1987,12.287912
Saint Kitts and Nevis,1988,12.342163
Saint Kitts and Nevis,1989,12.510067
Saint Kitts and Nevis,1990,12.566292
Saint Kitts and Nevis,1991,12.427617
Saint Kitts and Nevis,1992,12.350332
Saint Kitts and Nevis,1993,12.27373
Saint Kitts and Nevis,1994,12.224669
Saint Kitts and Nevis,1995,12.122539
Saint Kitts and Nevis,1996,12.076419
Saint Kitts and Nevis,1997,12.002174
Saint Kitts and Nevis,1998,11.930736
Saint Kitts and Nevis,1999,11.859914
Saint Kitts and Nevis,2000,11.815054
Saint Kitts and Nevis,2001,11.702991
Saint Kitts and Nevis,2002,11.641791
Saint Kitts and Nevis,2003,11.536017
Saint Kitts and Nevis,2004,11.455696
Saint Kitts and Nevis,2005,11.378151
Saint Kitts and Nevis,2006,11.327044
Saint Kitts and Nevis,2007,11.252609
Saint Kitts and Nevis,2008,11.204166
Saint Kitts and Nevis,2009,11.109731
Saint Kitts and Nevis,2010,11.06405
Saint Kitts and Nevis,2011,10.198077
Saint Kitts and Nevis,2012,9.446043
Saint Kitts and Nevis,2013,8.798646
Saint Kitts and Nevis,2014,8.2137165
Saint Kitts and Nevis,2015,7.7140694
Saint Kitts and Nevis,2016,7.243902
Saint Kitts and Nevis,2017,6.8385773
Saint Kitts and Nevis,2018,6.462141
Saint Kitts and Nevis,2019,6.12625
Saint Kitts and Nevis,2020,5.887273
Saint Kitts and Nevis,2021,5.887273
Saint Kitts and Nevis,2022,5.887273
Saint Kitts and Nevis,2023,5.887273
Saint Lucia,1980,11.876858
Saint Lucia,1981,11.925373
Saint Lucia,1982,11.976445
Saint Lucia,1983,12.027957
Saint Lucia,1984,12.103896
Saint Lucia,1985,12.156522
Saint Lucia,1986,12.209607
Saint Lucia,1987,12.287912
Saint Lucia,1988,12.342163
Saint Lucia,1989,12.510067
Saint Lucia,1990,12.566292
Saint Lucia,1991,12.427617
Saint Lucia,1992,12.350332
Saint Lucia,1993,12.27373
Saint Lucia,1994,12.224669
Saint Lucia,1995,12.122539
Saint Lucia,1996,12.076419
Saint Lucia,1997,12.002174
Saint Lucia,1998,11.930736
Saint Lucia,1999,11.859914
Saint Lucia,2000,11.815054
Saint Lucia,2001,11.702991
Saint Lucia,2002,11.641791
Saint Lucia,2003,11.536017
Saint Lucia,2004,11.455696
Saint Lucia,2005,11.378151
Saint Lucia,2006,11.327044
Saint Lucia,2007,11.252609
Saint Lucia,2008,11.204166
Saint Lucia,2009,11.109731
Saint Lucia,2010,11.06405
Saint Lucia,2011,10.198077
Saint Lucia,2012,9.446043
Saint Lucia,2013,8.798646
Saint Lucia,2014,8.2137165
Saint Lucia,2015,7.7140694
Saint Lucia,2016,7.243902
Saint Lucia,2017,6.8385773
Saint Lucia,2018,6.462141
Saint Lucia,2019,6.12625
Saint Lucia,2020,5.887273
Saint Lucia,2021,5.887273
Saint Lucia,2022,5.887273
Saint Lucia,2023,5.887273
Saint Vincent and the Grenadines,1980,11.876858
Saint Vincent and the Grenadines,1981,11.925373
Saint Vincent and the Grenadines,1982,11.976445
Saint Vincent and the Grenadines,1983,12.027957
Saint Vincent and the Grenadines,1984,12.103896
Saint Vincent and the Grenadines,1985,12.156522
Saint Vincent and the Grenadines,1986,12.209607
Saint Vincent and the Grenadines,1987,12.287912
Saint Vincent and the Grenadines,1988,12.342163
Saint Vincent and the Grenadines,1989,12.510067
Saint Vincent and the Grenadines,1990,12.566292
Saint Vincent and the Grenadines,1991,12.427617
Saint Vincent and the Grenadines,1992,12.350332
Saint Vincent and the Grenadines,1993,12.27373
Saint Vincent and the Grenadines,1994,12.224669
Saint Vincent and the Grenadines,1995,12.122539
Saint Vincent and the Grenadines,1996,12.076419
Saint Vincent and the Grenadines,1997,12.002174
Saint Vincent and the Grenadines,1998,11.930736
Saint Vincent and the Grenadines,1999,11.859914
Saint Vincent and the Grenadines,2000,11.815054
Saint Vincent and the Grenadines,2001,11.702991
Saint Vincent and the Grenadines,2002,11.641791
Saint Vincent and the Grenadines,2003,11.536017
Saint Vincent and the Grenadines,2004,11.455696
Saint Vincent and the Grenadines,2005,11.378151
Saint Vincent and the Grenadines,2006,11.327044
Saint Vincent and the Grenadines,2007,11.252609
Saint Vincent and the Grenadines,2008,11.204166
Saint Vincent and the Grenadines,2009,11.109731
Saint Vincent and the Grenadines,2010,11.06405
Saint Vincent and the Grenadines,2011,10.198077
